District,Season,Crop
PRAKASAM,Rabi       ,Wheat
PRAKASAM,Whole Year ,Banana
PRAKASAM,Whole Year ,Cashewnut
PRAKASAM,Whole Year ,Coconut 
PRAKASAM,Whole Year ,Coriander
PRAKASAM,Whole Year ,Sugarcane
PRAKASAM,Whole Year ,Sweet potato
PRAKASAM,Whole Year ,Tobacco
PRAKASAM,Whole Year ,Turmeric
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Mesta
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Niger seed
PRAKASAM,Kharif     ,Onion
PRAKASAM,Kharif     ,Ragi
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Soyabean
PRAKASAM,Kharif     ,Sunflower
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Arhar/Tur
PRAKASAM,Rabi       ,Bajra
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Horse-gram
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Onion
PRAKASAM,Rabi       ,other oilseeds
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rapeseed &Mustard
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Small millets
PRAKASAM,Rabi       ,Urad
PRAKASAM,Rabi       ,Varagu
PRAKASAM,Rabi       ,Wheat
PRAKASAM,Whole Year ,Banana
PRAKASAM,Whole Year ,Beans & Mutter(Vegetable)
PRAKASAM,Whole Year ,Bhindi
PRAKASAM,Whole Year ,Bottle Gourd
PRAKASAM,Whole Year ,Brinjal
PRAKASAM,Whole Year ,Cashewnut
PRAKASAM,Whole Year ,Citrus Fruit
PRAKASAM,Whole Year ,Coconut 
PRAKASAM,Whole Year ,Coriander
PRAKASAM,Whole Year ,Cucumber
PRAKASAM,Whole Year ,Mango
PRAKASAM,Whole Year ,Orange
PRAKASAM,Whole Year ,Other Fresh Fruits
PRAKASAM,Whole Year ,Other Vegetables
PRAKASAM,Whole Year ,Papaya
PRAKASAM,Whole Year ,Pome Fruit
PRAKASAM,Whole Year ,Sugarcane
PRAKASAM,Whole Year ,Sweet potato
PRAKASAM,Whole Year ,Tobacco
PRAKASAM,Whole Year ,Tomato
PRAKASAM,Whole Year ,Turmeric
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Horse-gram
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Korra
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Niger seed
PRAKASAM,Kharif     ,Onion
PRAKASAM,Kharif     ,Ragi
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Soyabean
PRAKASAM,Kharif     ,Sunflower
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Arhar/Tur
PRAKASAM,Rabi       ,Bajra
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Horse-gram
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Onion
PRAKASAM,Rabi       ,Other  Rabi pulses
PRAKASAM,Rabi       ,other oilseeds
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rapeseed &Mustard
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Small millets
PRAKASAM,Rabi       ,Urad
PRAKASAM,Rabi       ,Varagu
PRAKASAM,Whole Year ,Banana
PRAKASAM,Whole Year ,Beans & Mutter(Vegetable)
PRAKASAM,Whole Year ,Bhindi
PRAKASAM,Whole Year ,Bottle Gourd
PRAKASAM,Whole Year ,Brinjal
PRAKASAM,Whole Year ,Cabbage
PRAKASAM,Whole Year ,Cashewnut
PRAKASAM,Whole Year ,Citrus Fruit
PRAKASAM,Whole Year ,Coconut 
PRAKASAM,Whole Year ,Coriander
PRAKASAM,Whole Year ,Cucumber
PRAKASAM,Whole Year ,Mango
PRAKASAM,Whole Year ,Orange
PRAKASAM,Whole Year ,Other Fresh Fruits
PRAKASAM,Whole Year ,Other Vegetables
PRAKASAM,Whole Year ,Papaya
PRAKASAM,Whole Year ,Pome Fruit
PRAKASAM,Whole Year ,Sugarcane
PRAKASAM,Whole Year ,Sweet potato
PRAKASAM,Whole Year ,Tobacco
PRAKASAM,Whole Year ,Tomato
PRAKASAM,Whole Year ,Turmeric
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Niger seed
PRAKASAM,Kharif     ,Onion
PRAKASAM,Kharif     ,Ragi
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Sunflower
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Arhar/Tur
PRAKASAM,Rabi       ,Bajra
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Horse-gram
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Onion
PRAKASAM,Rabi       ,Other  Rabi pulses
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rapeseed &Mustard
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Small millets
PRAKASAM,Rabi       ,Sunflower
PRAKASAM,Rabi       ,Urad
PRAKASAM,Whole Year ,Banana
PRAKASAM,Whole Year ,Cashewnut
PRAKASAM,Whole Year ,Coconut 
PRAKASAM,Whole Year ,Coriander
PRAKASAM,Whole Year ,Sugarcane
PRAKASAM,Whole Year ,Sweet potato
PRAKASAM,Whole Year ,Tobacco
PRAKASAM,Whole Year ,Turmeric
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Onion
PRAKASAM,Kharif     ,Other Kharif pulses
PRAKASAM,Kharif     ,Ragi
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Bajra
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Horse-gram
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Onion
PRAKASAM,Rabi       ,Other  Rabi pulses
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Safflower
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Small millets
PRAKASAM,Rabi       ,Urad
PRAKASAM,Whole Year ,Banana
PRAKASAM,Whole Year ,Cashewnut
PRAKASAM,Whole Year ,Coconut 
PRAKASAM,Whole Year ,Coriander
PRAKASAM,Whole Year ,Sugarcane
PRAKASAM,Whole Year ,Sunflower
PRAKASAM,Whole Year ,Sweet potato
PRAKASAM,Whole Year ,Tobacco
PRAKASAM,Whole Year ,Turmeric
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Mesta
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Onion
PRAKASAM,Kharif     ,Ragi
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Soyabean
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Arhar/Tur
PRAKASAM,Rabi       ,Bajra
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Horse-gram
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Onion
PRAKASAM,Rabi       ,Other  Rabi pulses
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rapeseed &Mustard
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Safflower
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Small millets
PRAKASAM,Rabi       ,Urad
PRAKASAM,Whole Year ,Banana
PRAKASAM,Whole Year ,Cashewnut
PRAKASAM,Whole Year ,Coconut 
PRAKASAM,Whole Year ,Coriander
PRAKASAM,Whole Year ,Sugarcane
PRAKASAM,Whole Year ,Sunflower
PRAKASAM,Whole Year ,Sweet potato
PRAKASAM,Whole Year ,Tobacco
PRAKASAM,Whole Year ,Turmeric
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Sunflower
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Sunflower
PRAKASAM,Rabi       ,Urad
PRAKASAM,Whole Year ,Tobacco
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Onion
PRAKASAM,Kharif     ,Ragi
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Soyabean
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Arhar/Tur
PRAKASAM,Rabi       ,Bajra
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Horse-gram
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Onion
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Small millets
PRAKASAM,Rabi       ,Urad
PRAKASAM,Whole Year ,Banana
PRAKASAM,Whole Year ,Cashewnut
PRAKASAM,Whole Year ,Coconut 
PRAKASAM,Whole Year ,Coriander
PRAKASAM,Whole Year ,Sugarcane
PRAKASAM,Whole Year ,Sunflower
PRAKASAM,Whole Year ,Sweet potato
PRAKASAM,Whole Year ,Tobacco
PRAKASAM,Whole Year ,Turmeric
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Onion
PRAKASAM,Kharif     ,Ragi
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Arhar/Tur
PRAKASAM,Rabi       ,Bajra
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Horse-gram
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Onion
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rapeseed &Mustard
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Small millets
PRAKASAM,Rabi       ,Urad
PRAKASAM,Whole Year ,Banana
PRAKASAM,Whole Year ,Cashewnut
PRAKASAM,Whole Year ,Coconut 
PRAKASAM,Whole Year ,Coriander
PRAKASAM,Whole Year ,Sugarcane
PRAKASAM,Whole Year ,Sunflower
PRAKASAM,Whole Year ,Sweet potato
PRAKASAM,Whole Year ,Tobacco
PRAKASAM,Whole Year ,Turmeric
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Onion
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Soyabean
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Bajra
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Horse-gram
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Onion
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rapeseed &Mustard
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Small millets
PRAKASAM,Rabi       ,Urad
PRAKASAM,Whole Year ,Banana
PRAKASAM,Whole Year ,Cashewnut
PRAKASAM,Whole Year ,Coriander
PRAKASAM,Whole Year ,Sugarcane
PRAKASAM,Whole Year ,Sunflower
PRAKASAM,Whole Year ,Sweet potato
PRAKASAM,Whole Year ,Tobacco
PRAKASAM,Whole Year ,Turmeric
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Cowpea(Lobia)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Onion
PRAKASAM,Kharif     ,Ragi
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Soyabean
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Bajra
PRAKASAM,Rabi       ,Cowpea(Lobia)
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Horse-gram
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Onion
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rapeseed &Mustard
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Small millets
PRAKASAM,Rabi       ,Urad
PRAKASAM,Whole Year ,Banana
PRAKASAM,Whole Year ,Cashewnut
PRAKASAM,Whole Year ,Coconut 
PRAKASAM,Whole Year ,Coriander
PRAKASAM,Whole Year ,Sugarcane
PRAKASAM,Whole Year ,Sunflower
PRAKASAM,Whole Year ,Sweet potato
PRAKASAM,Whole Year ,Tobacco
PRAKASAM,Whole Year ,Turmeric
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Brinjal
PRAKASAM,Kharif     ,Cabbage
PRAKASAM,Kharif     ,Cashewnut
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Cowpea(Lobia)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Dry ginger
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Lemon
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Mango
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Onion
PRAKASAM,Kharif     ,Papaya
PRAKASAM,Kharif     ,Ragi
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sapota
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Soyabean
PRAKASAM,Kharif     ,Sugarcane
PRAKASAM,Kharif     ,Sunflower
PRAKASAM,Kharif     ,Tobacco
PRAKASAM,Kharif     ,Tomato
PRAKASAM,Kharif     ,Turmeric
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Arhar/Tur
PRAKASAM,Rabi       ,Bajra
PRAKASAM,Rabi       ,Brinjal
PRAKASAM,Rabi       ,Cabbage
PRAKASAM,Rabi       ,Castor seed
PRAKASAM,Rabi       ,Coriander
PRAKASAM,Rabi       ,Cotton(lint)
PRAKASAM,Rabi       ,Cowpea(Lobia)
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Horse-gram
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Onion
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Small millets
PRAKASAM,Rabi       ,Soyabean
PRAKASAM,Rabi       ,Sunflower
PRAKASAM,Rabi       ,Sweet potato
PRAKASAM,Rabi       ,Tobacco
PRAKASAM,Rabi       ,Tomato
PRAKASAM,Rabi       ,Turmeric
PRAKASAM,Rabi       ,Urad
PRAKASAM,Whole Year ,Coconut 
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Brinjal
PRAKASAM,Kharif     ,Cabbage
PRAKASAM,Kharif     ,Cashewnut
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Cowpea(Lobia)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Horse-gram
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Lemon
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Mango
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Onion
PRAKASAM,Kharif     ,other oilseeds
PRAKASAM,Kharif     ,Papaya
PRAKASAM,Kharif     ,Ragi
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sapota
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Soyabean
PRAKASAM,Kharif     ,Sugarcane
PRAKASAM,Kharif     ,Sunflower
PRAKASAM,Kharif     ,Tobacco
PRAKASAM,Kharif     ,Tomato
PRAKASAM,Kharif     ,Turmeric
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Arhar/Tur
PRAKASAM,Rabi       ,Bajra
PRAKASAM,Rabi       ,Brinjal
PRAKASAM,Rabi       ,Cabbage
PRAKASAM,Rabi       ,Castor seed
PRAKASAM,Rabi       ,Coriander
PRAKASAM,Rabi       ,Cotton(lint)
PRAKASAM,Rabi       ,Cowpea(Lobia)
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Horse-gram
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Onion
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Safflower
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Small millets
PRAKASAM,Rabi       ,Sunflower
PRAKASAM,Rabi       ,Sweet potato
PRAKASAM,Rabi       ,Tobacco
PRAKASAM,Rabi       ,Tomato
PRAKASAM,Rabi       ,Turmeric
PRAKASAM,Rabi       ,Urad
PRAKASAM,Whole Year ,Banana
PRAKASAM,Whole Year ,Cashewnut
PRAKASAM,Whole Year ,Castor seed
PRAKASAM,Whole Year ,Coconut 
PRAKASAM,Whole Year ,Coriander
PRAKASAM,Whole Year ,Safflower
PRAKASAM,Whole Year ,Sannhamp
PRAKASAM,Whole Year ,Sweet potato
PRAKASAM,Kharif     ,Arhar/Tur
PRAKASAM,Kharif     ,Bajra
PRAKASAM,Kharif     ,Brinjal
PRAKASAM,Kharif     ,Cashewnut
PRAKASAM,Kharif     ,Castor seed
PRAKASAM,Kharif     ,Cotton(lint)
PRAKASAM,Kharif     ,Cowpea(Lobia)
PRAKASAM,Kharif     ,Dry chillies
PRAKASAM,Kharif     ,Groundnut
PRAKASAM,Kharif     ,Jowar
PRAKASAM,Kharif     ,Lemon
PRAKASAM,Kharif     ,Maize
PRAKASAM,Kharif     ,Mango
PRAKASAM,Kharif     ,Moong(Green Gram)
PRAKASAM,Kharif     ,Onion
PRAKASAM,Kharif     ,Papaya
PRAKASAM,Kharif     ,Pome Granet
PRAKASAM,Kharif     ,Ragi
PRAKASAM,Kharif     ,Rice
PRAKASAM,Kharif     ,Sapota
PRAKASAM,Kharif     ,Sesamum
PRAKASAM,Kharif     ,Small millets
PRAKASAM,Kharif     ,Soyabean
PRAKASAM,Kharif     ,Sugarcane
PRAKASAM,Kharif     ,Sunflower
PRAKASAM,Kharif     ,Tobacco
PRAKASAM,Kharif     ,Tomato
PRAKASAM,Kharif     ,Turmeric
PRAKASAM,Kharif     ,Urad
PRAKASAM,Rabi       ,Arhar/Tur
PRAKASAM,Rabi       ,Bajra
PRAKASAM,Rabi       ,Brinjal
PRAKASAM,Rabi       ,Cabbage
PRAKASAM,Rabi       ,Castor seed
PRAKASAM,Rabi       ,Coriander
PRAKASAM,Rabi       ,Cotton(lint)
PRAKASAM,Rabi       ,Cowpea(Lobia)
PRAKASAM,Rabi       ,Dry chillies
PRAKASAM,Rabi       ,Gram
PRAKASAM,Rabi       ,Groundnut
PRAKASAM,Rabi       ,Horse-gram
PRAKASAM,Rabi       ,Jowar
PRAKASAM,Rabi       ,Maize
PRAKASAM,Rabi       ,Moong(Green Gram)
PRAKASAM,Rabi       ,Onion
PRAKASAM,Rabi       ,Ragi
PRAKASAM,Rabi       ,Rapeseed &Mustard
PRAKASAM,Rabi       ,Rice
PRAKASAM,Rabi       ,Safflower
PRAKASAM,Rabi       ,Sesamum
PRAKASAM,Rabi       ,Small millets
PRAKASAM,Rabi       ,Soyabean
PRAKASAM,Rabi       ,Sunflower
PRAKASAM,Rabi       ,Sweet potato
PRAKASAM,Rabi       ,Tobacco
PRAKASAM,Rabi       ,Tomato
PRAKASAM,Rabi       ,Turmeric
PRAKASAM,Rabi       ,Urad
PRAKASAM,Whole Year ,Coconut 
PRAKASAM,Whole Year ,Rice
SPSR NELLORE,Kharif     ,Arhar/Tur
SPSR NELLORE,Kharif     ,Bajra
SPSR NELLORE,Kharif     ,Cotton(lint)
SPSR NELLORE,Kharif     ,Dry chillies
SPSR NELLORE,Kharif     ,Groundnut
SPSR NELLORE,Kharif     ,Maize
SPSR NELLORE,Kharif     ,Moong(Green Gram)
SPSR NELLORE,Kharif     ,Ragi
SPSR NELLORE,Kharif     ,Rice
SPSR NELLORE,Kharif     ,Sesamum
SPSR NELLORE,Kharif     ,Sugarcane
SPSR NELLORE,Kharif     ,Sunflower
SPSR NELLORE,Kharif     ,Tobacco
SPSR NELLORE,Rabi       ,Arhar/Tur
SPSR NELLORE,Rabi       ,Dry chillies
SPSR NELLORE,Rabi       ,Groundnut
SPSR NELLORE,Rabi       ,Horse-gram
SPSR NELLORE,Rabi       ,Jowar
SPSR NELLORE,Rabi       ,Moong(Green Gram)
SPSR NELLORE,Rabi       ,Ragi
SPSR NELLORE,Rabi       ,Rice
SPSR NELLORE,Rabi       ,Sesamum
SPSR NELLORE,Rabi       ,Sunflower
SPSR NELLORE,Rabi       ,Urad
SPSR NELLORE,Kharif     ,Arhar/Tur
SPSR NELLORE,Kharif     ,Bajra
SPSR NELLORE,Kharif     ,Castor seed
SPSR NELLORE,Kharif     ,Cotton(lint)
SPSR NELLORE,Kharif     ,Dry chillies
SPSR NELLORE,Kharif     ,Groundnut
SPSR NELLORE,Kharif     ,Maize
